"DATE.TIME,""hour"",""day"",""lab"",""analyzer"",""CO2_in"",""CO2_S"",""CO2_N"",""CH4_in"",""CH4_S"",""CH4_N"",""NH3_in"",""NH3_S"",""NH3_N"",""H2O_in"",""H2O_S"",""H2O_N"",""n_animals"",""m_weight"",""p_pregnancy_day"",""Y1_milk_prod"",""Temperature"""
"2025-04-13 00:00:00,0,2025-04-13,""LUFA"",""FTIR.2"",660.525,431.85,424.15,22.05,3.6,2.85,2.2,0.95,0.8,0.89,0.82,0.835,49,545.1818182,119.5510204,31.075,8.0475"
"2025-04-13 01:00:00,1,2025-04-13,""LUFA"",""FTIR.2"",660.45,442.7,439.1,21.05,2.95,2.95,2.025,0.95,0.95,0.885,0.8,0.83,49,545.1818182,119.5510204,31.075,7.1225"
"2025-04-13 02:00:00,2,2025-04-13,""LUFA"",""FTIR.2"",615.975,423.15,426.2,17.95,2.8,2.85,1.85,0.95,0.9,0.905,0.84,0.855,49.75,545.1818182,119.5510204,31.075,7.5725"
"2025-04-13 03:00:00,3,2025-04-13,""LUFA"",""FTIR.2"",591,431.45,430,15.375,2.9,2.9,1.525,0.8,0.8,0.8825,0.82,0.85,50.25,545.1818182,119.5510204,31.075,8.071666667"
"2025-04-13 04:00:00,4,2025-04-13,""LUFA"",""FTIR.2"",585.425,499.05,431.75,14.525,2.85,2.9,1.475,0.85,0.8,0.8675,0.815,0.84,52.75,545.1818182,119.5510204,31.075,8.995"
"2025-04-13 05:00:00,5,2025-04-13,""LUFA"",""FTIR.2"",578.6,438.55,431.5,15.3,3.5,2.85,1.825,1.45,0.7,0.865,0.825,0.84,53,545.1818182,119.5510204,31.075,11.76333333"
"2025-04-13 06:00:00,6,2025-04-13,""LUFA"",""FTIR.2"",732.725,434.85,422.1,34.375,3.5,3.1,2,1.3,0.8,0.92,0.86,0.855,51,545.1818182,119.5510204,31.075,16.02"
"2025-04-13 07:00:00,7,2025-04-13,""LUFA"",""FTIR.2"",653.9,424,418.85,26.95,2.95,3,1.675,0.9,0.7,0.935,0.91,0.87,49.25,545.1818182,119.5510204,31.075,19.66416667"
"2025-04-13 08:00:00,8,2025-04-13,""LUFA"",""FTIR.2"",617.8,413.8,415.95,25.6,3.05,3.15,2.375,0.9,0.85,0.9675,0.995,0.91,46.25,545.1818182,119.5510204,31.075,20.4425"
"2025-04-13 09:00:00,9,2025-04-13,""LUFA"",""FTIR.2"",596.425,412.3,410.9,22.575,3,2.9,2.375,0.9,0.7,1.0125,0.925,0.94,49.5,545.1818182,119.5510204,31.075,22.9175"
"2025-04-13 10:00:00,10,2025-04-13,""LUFA"",""FTIR.2"",585.375,408.4,409.55,21.3,3,2.75,2.8,0.85,0.9,1.0475,0.955,0.955,46.25,545.1818182,119.5510204,31.075,22.21083333"
"2025-04-13 11:00:00,11,2025-04-13,""LUFA"",""FTIR.2"",548.4,406.3,410.6,17.05,2.85,3,2.675,0.95,1,1.06,0.96,0.955,48.25,545.1818182,119.5510204,31.075,23.2575"
"2025-04-13 12:00:00,12,2025-04-13,""LUFA"",""FTIR.2"",542.125,404.85,407,16.225,2.8,3.1,2.7,1,0.9,1.0725,0.98,0.98,46.75,545.1818182,119.5510204,31.075,23.03416667"
"2025-04-13 13:00:00,13,2025-04-13,""LUFA"",""FTIR.2"",484.775,403.5,404.9,10.4,2.85,3.25,2.45,0.9,1.2,1.0625,1,1,47.25,545.1818182,119.5510204,31.075,22.05166667"
"2025-04-13 14:00:00,14,2025-04-13,""LUFA"",""FTIR.2"",485.2,403.3,404.4,10.475,2.85,3.3,2.275,1,1.1,1.0775,1.015,1.03,50.75,545.1818182,119.5510204,31.075,19.90166667"
"2025-04-13 15:00:00,15,2025-04-13,""LUFA"",""FTIR.2"",481.975,405,420.5,10.175,2.8,4.15,2.025,0.95,1,1.0725,1.035,1.035,50.25,545.1818182,119.5510204,31.075,20.78416667"
"2025-04-13 16:00:00,16,2025-04-13,""LUFA"",""FTIR.2"",499,407.05,431.5,11.475,3.1,4.9,1.8,1,1.15,1.0975,1.08,1.075,50,545.1818182,119.5510204,31.075,19.8125"
"2025-04-13 17:00:00,17,2025-04-13,""LUFA"",""FTIR.2"",514.175,404.35,431.2,12.375,2.9,5,1.675,1,1.1,1.1575,1.1,1.12,46.5,545.1818182,119.5510204,31.075,17.80416667"
"2025-04-13 18:00:00,18,2025-04-13,""LUFA"",""FTIR.2"",547.55,407.2,438.6,15.35,3.3,5.65,2.025,1,1.25,1.15,1.09,1.085,47,545.1818182,119.5510204,31.075,16.905"
"2025-04-13 19:00:00,19,2025-04-13,""LUFA"",""FTIR.2"",633.225,413.75,466.25,22.175,3.05,7.65,2.725,1.05,1.4,1.21,1.125,1.14,46.25,545.1818182,119.5510204,31.075,14.97583333"
"2025-04-13 20:00:00,20,2025-04-13,""LUFA"",""FTIR.2"",584.15,416.65,508.2,17.175,3.15,11,2.425,0.95,1.5,1.1925,1.12,1.15,49,545.1818182,119.5510204,31.075,13.31833333"
"2025-04-13 21:00:00,21,2025-04-13,""LUFA"",""FTIR.2"",540.925,414.7,436.15,13.55,3,4.7,2.2,1.1,1.1,1.2325,1.265,1.205,48.75,545.1818182,119.5510204,31.075,12.90333333"
"2025-04-13 22:00:00,22,2025-04-13,""LUFA"",""FTIR.2"",634.45,422.25,445.25,20.3,2.8,4.75,3.05,1.05,1.05,1.3725,1.305,1.305,47.75,545.1818182,119.5510204,31.075,12.69583333"
"2025-04-13 23:00:00,23,2025-04-13,""LUFA"",""FTIR.2"",648.375,426,430.35,20.8,3.3,3.75,3.025,1.1,1,1.3675,1.3,1.3,48,545.1818182,119.5510204,31.075,11.44916667"
"2025-04-14 00:00:00,0,2025-04-14,""LUFA"",""FTIR.2"",602.5,424.45,424.6,16.8,2.75,2.85,2.35,1.05,1,1.33,1.25,1.27,46.5,545.1818182,119.5510204,31.88,11.2"
"2025-04-14 01:00:00,1,2025-04-14,""LUFA"",""FTIR.2"",560.15,426.1,429.95,12.9,2.95,3.1,1.925,0.8,1,1.255,1.18,1.22,47.4,545.1818182,119.5510204,31.88,10.4"
"2025-04-14 02:00:00,2,2025-04-14,""LUFA"",""FTIR.2"",573.05,429.3,441.9,13.75,2.95,3.9,2.325,0.9,1,1.2275,1.135,1.185,50.5,545.1818182,119.5510204,31.88,9.66"
"2025-04-14 03:00:00,3,2025-04-14,""LUFA"",""FTIR.2"",662.2,428.7,433.9,20,3.05,3.15,2.7,1,1.05,1.2,1.065,1.12,48.5,545.1818182,119.5510204,31.88,9.51"
"2025-04-14 04:00:00,4,2025-04-14,""LUFA"",""FTIR.2"",602.45,442.35,433.15,15.3,3.6,3.7,2.275,1.1,1.05,1.1625,1.025,1.1,51.5,545.1818182,119.5510204,31.88,9.55"
"2025-04-14 05:00:00,5,2025-04-14,""LUFA"",""FTIR.2"",732.475,433.45,445.2,31.75,3.05,3.85,3.375,1.05,1.2,1.1475,1.02,1.045,53.25,545.1818182,119.5510204,31.88,12.76"
"2025-04-14 06:00:00,6,2025-04-14,""LUFA"",""FTIR.2"",662.15,441.4,441.1,24.15,3.1,3.05,2.6,1,0.9,1.145,1.105,1.225,50,545.1818182,119.5510204,31.88,17.38"
"2025-04-14 07:00:00,7,2025-04-14,""LUFA"",""FTIR.2"",629.15,434.45,448.7,21.275,3,3.95,2.2,0.85,1.1,1.1675,1.145,1.145,48.75,545.1818182,119.5510204,31.88,19.85"
"2025-04-14 08:00:00,8,2025-04-14,""LUFA"",""FTIR.2"",528.225,422.35,433.35,11.95,2.8,3.3,1.9,0.95,0.9,1.2075,1.28,1.19,50,545.1818182,119.5510204,31.88,21.23"
"2025-04-14 09:00:00,9,2025-04-14,""LUFA"",""FTIR.2"",515.875,419.2,440.45,11.75,3,4.65,2,0.8,1.15,1.28,1.45,1.275,50.25,545.1818182,119.5510204,31.88,23.6"
"2025-04-14 10:00:00,10,2025-04-14,""LUFA"",""FTIR.2"",504.325,417.533333333333,440.55,11.7,3,4.95,2.375,0.966666666666667,1.3,1.2875,1.31666666666667,1.27,45.5,545.1818182,119.5510204,31.88,23.74"
"2025-04-14 11:00:00,11,2025-04-14,""LUFA"",""FTIR.2"",537.65,411.7,419.65,16.525,3.2,3.55,2.475,0.85,1.2,1.2925,1.205,1.215,50.5,545.1818182,119.5510204,31.88,24.36"
"2025-04-14 12:00:00,12,2025-04-14,""LUFA"",""FTIR.2"",558.9,410.75,419.8,18.25,3.45,3.7,2.6,1.15,1.25,1.23,1.105,1.145,49,545.1818182,119.5510204,31.88,22.98"
"2025-04-14 13:00:00,13,2025-04-14,""LUFA"",""FTIR.2"",533.925,407.75,427.55,15.275,2.9,4.7,2.475,0.95,1.3,1.07,0.89,0.97,46.75,545.1818182,119.5510204,31.88,22.7"
"2025-04-14 14:00:00,14,2025-04-14,""LUFA"",""FTIR.2"",520.425,406.35,422.9,14.35,3.1,4.85,2.4,1,1.2,0.9075,0.82,0.83,46.5,545.1818182,119.5510204,31.88,22.42"
"2025-04-14 15:00:00,15,2025-04-14,""LUFA"",""FTIR.2"",589.075,413.4,424.5,19.9,3.45,4.45,3,1.15,1.15,0.93,0.805,0.815,48.75,545.1818182,119.5510204,31.88,23.67"
"2025-04-14 16:00:00,16,2025-04-14,""LUFA"",""FTIR.2"",568.9,405.5,430.75,17.45,2.8,4.9,2.825,1.1,1.2,0.9,0.78,0.785,48.5,545.1818182,119.5510204,31.88,22.06"
"2025-04-14 17:00:00,17,2025-04-14,""LUFA"",""FTIR.2"",562.9,413,431.55,16.5,3.3,5,2.6,1.03333333333333,1.2,0.865,0.753333333333333,0.765,49,545.1818182,119.5510204,31.88,17.88"
"2025-04-14 18:00:00,18,2025-04-14,""LUFA"",""FTIR.2"",590.475,412.6,404.2,18.35,4,2.55,2.55,1,0.85,0.86,0.77,0.735,51,545.1818182,119.5510204,31.88,15.07"
"2025-04-14 19:00:00,19,2025-04-14,""LUFA"",""FTIR.2"",637.65,443.2,405.25,23.625,5.95,2.7,2.975,1.25,1.05,0.97,0.865,0.85,50,545.1818182,119.5510204,31.88,13.48"
"2025-04-14 20:00:00,20,2025-04-14,""LUFA"",""FTIR.2"",771.35,415.6,413.45,34.45,3.6,2.75,3.25,1,1.05,1.005,0.835,0.845,48,545.1818182,119.5510204,31.88,12.01"
"2025-04-14 21:00:00,21,2025-04-14,""LUFA"",""FTIR.2"",788.175,427.6,414.25,33.925,3.55,2.85,3.5,0.95,0.95,0.995,0.835,0.825,47.5,545.1818182,119.5510204,31.88,11.59"
"2025-04-14 22:00:00,22,2025-04-14,""LUFA"",""FTIR.2"",707.05,462.95,437.1,25.15,4.95,2.85,2.525,0.95,1.05,0.94,0.835,0.83,47.5,545.1818182,119.5510204,31.88,11.35"
"2025-04-14 23:00:00,23,2025-04-14,""LUFA"",""FTIR.2"",723.15,442.2,438.1,26.075,3.4,3,2.375,1.05,0.95,0.94,0.835,0.83,49,545.1818182,119.5510204,31.88,12.2"
"2025-04-15 00:00:00,0,2025-04-15,""LUFA"",""FTIR.2"",704.325,474.6,466.05,22.475,3.3,2.85,2.45,0.9,1,0.95,0.875,0.86,49,545.1818182,119.5510204,31.62166667,12.92"
"2025-04-15 01:00:00,1,2025-04-15,""LUFA"",""FTIR.2"",609.75,457.95,449.75,15.025,3.35,3.05,1.85,1,0.95,0.9875,0.95,0.93,48,545.1818182,119.5510204,31.62166667,11.38"
"2025-04-15 02:00:00,2,2025-04-15,""LUFA"",""FTIR.2"",613.55,449.5,442,16.225,3.95,2.95,1.825,1.1,0.85,1.055,0.995,0.98,50,545.1818182,119.5510204,31.62166667,11.81"
"2025-04-15 03:00:00,3,2025-04-15,""LUFA"",""FTIR.2"",545.65,441.4,435.35,11.2,3.75,2.95,1.375,0.9,0.95,1.06,1.03,1.025,50,545.1818182,119.5510204,31.62166667,12.43"
"2025-04-15 04:00:00,4,2025-04-15,""LUFA"",""FTIR.2"",636.35,447.55,433.15,18.125,3.6,2.9,1.7,0.95,0.85,1.13,1.085,1.075,50.5,545.1818182,119.5510204,31.62166667,12.06"
"2025-04-15 05:00:00,5,2025-04-15,""LUFA"",""FTIR.2"",637.725,461.7,427,21.25,4.2,2.85,2.4,1.05,0.9,1.17,1.115,1.11,54.25,545.1818182,119.5510204,31.62166667,16.18"
"2025-04-15 06:00:00,6,2025-04-15,""LUFA"",""FTIR.2"",769.15,458.05,428.65,36.05,4.2,2.9,2.475,2.05,0.9,1.1875,1.105,1.11,51,545.1818182,119.5510204,31.62166667,19.98"
"2025-04-15 07:00:00,7,2025-04-15,""LUFA"",""FTIR.2"",744.1,436.65,419.45,35.475,2.95,2.85,2.85,1,1.05,1.22,1.15,1.135,50.25,545.1818182,119.5510204,31.62166667,22.18"
"2025-04-15 08:00:00,8,2025-04-15,""LUFA"",""FTIR.2"",638.575,417.85,417.25,25.3,3.1,2.85,2.8,1.05,0.8,1.2625,1.17,1.175,49,545.1818182,119.5510204,31.62166667,24.37"
"2025-04-15 09:00:00,9,2025-04-15,""LUFA"",""FTIR.2"",602.84,416.8,413.3,21.78,3.8,2.8,2.99,1,0.9,1.299,1.2,1.195,51.75,545.1818182,119.5510204,31.62166667,24.64"
"2025-04-15 10:00:00,10,2025-04-15,""LUFA"",""FTIR.2"",570.049152542373,NA,NA,18.2372881355932,NA,NA,2.56779661016949,NA,NA,1.33067796610169,NA,NA,52,545.1818182,119.5510204,31.62166667,23.44"
"2025-04-15 11:00:00,NA,2025-04-15,""LUFA"",""FTIR.2"",344.92,NA,NA,29.87,NA,NA,1.54,NA,NA,0.9375,NA,NA,NA,NA,NA,NA,NA"
"2025-04-08 12:00:00,12,2025-04-08,""ANECO"",""FTIR.3"",584.767578194444,494.3654829375,491.147061166667,8.80002900958915,0,0,0.192825224738623,0.12472849847409,0.0799236403600019,NA,NA,NA,42.5,545.1818182,119.5510204,30.06491228,18.21"
"2025-04-08 13:00:00,13,2025-04-08,""ANECO"",""FTIR.3"",580.019580277778,493.2172795,492.849611277778,7.5222148658523,0.00894817618635702,0,0.169615348978029,0.11166215612752,0.0693138982399197,NA,NA,NA,43,545.1818182,119.5510204,30.06491228,18.67"
"2025-04-08 14:00:00,14,2025-04-08,""ANECO"",""FTIR.3"",604.995591138889,493.925589333333,494.620803833333,11.6962419722325,0.00530207301039069,0.00877829682928096,0.14832748486996,0.0522092245882267,0.0894377753559405,NA,NA,NA,40.5,545.1818182,119.5510204,30.06491228,14.42333333"
"2025-04-08 15:00:00,15,2025-04-08,""ANECO"",""FTIR.3"",559.093035083333,490.317219352941,495.081232944444,3.54626361080427,0,0.142759464160432,0.197809832663266,0.213319781488204,0.19414248467616,NA,NA,NA,43,545.1818182,119.5510204,30.06491228,14.64583333"
"2025-04-08 16:00:00,16,2025-04-08,""ANECO"",""FTIR.3"",611.556721027778,496.583342,488.183509444444,11.5756844927252,0.0396749575333541,0,0.201905159479521,0.100957278653846,0.227525952981797,NA,NA,NA,45,545.1818182,119.5510204,30.06491228,15.29916667"
"2025-04-08 17:00:00,17,2025-04-08,""ANECO"",""FTIR.3"",649.211436972222,496.168956,495.289300944444,16.295932449133,0,0.16484898084601,0.220530427668404,0.103798067658984,0.152145942152231,NA,NA,NA,49.25,545.1818182,119.5510204,30.06491228,11.7575"
"2025-04-08 18:00:00,18,2025-04-08,""ANECO"",""FTIR.3"",581.566994222222,495.833855055556,489.4233565,8.68669331368872,0.0630617686760183,0,0.176842550575895,0.141590707252887,0.137691605365678,NA,NA,NA,42.5,545.1818182,119.5510204,30.06491228,8.716666667"
"2025-04-08 19:00:00,19,2025-04-08,""ANECO"",""FTIR.3"",660.024000333333,495.197422588235,492.411781777778,15.72449937561,0.0133015989199795,0,0.215006249787385,0.148865828428828,0.0925496418157663,NA,NA,NA,44.75,545.1818182,119.5510204,30.06491228,8.058333333"
"2025-04-08 20:00:00,20,2025-04-08,""ANECO"",""FTIR.3"",736.264102555556,512.650585722222,529.469680444444,23.8558378510366,0.255038080532107,1.58147188329749,0.176933987374462,0.171456427485467,0.204052127128156,NA,NA,NA,44.25,545.1818182,119.5510204,30.06491228,7.235"
"2025-04-08 21:00:00,21,2025-04-08,""ANECO"",""FTIR.3"",642.491,492.884886666667,493.441923,14.9373301597363,0,0,0.158565644394182,0.143528738345371,0.146931789174496,NA,NA,NA,48.5,545.1818182,119.5510204,30.06491228,6.799166667"
"2025-04-08 22:00:00,22,2025-04-08,""ANECO"",""FTIR.3"",709.875999333333,505.273078055556,503.778201277778,17.3631851538874,0,0,0.181568215760154,0.0798185592386964,0.0941657105161969,NA,NA,NA,53.75,545.1818182,119.5510204,30.06491228,6.248333333"
"2025-04-08 23:00:00,23,2025-04-08,""ANECO"",""FTIR.3"",767.901578833333,508.866395529412,512.282428833333,22.052335301333,0,0,0.132668753633832,0.104323112384529,0.125441202777598,NA,NA,NA,52.5,545.1818182,119.5510204,30.06491228,5.838333333"
"2025-04-09 00:00:00,0,2025-04-09,""ANECO"",""FTIR.3"",743.650481527778,494.315431315789,493.009799777778,22.4245139737793,0,0,0.117296007999413,0.177067217871913,0.119387684450431,NA,NA,NA,51.25,545.1818182,119.5510204,30.91034483,5.329166667"
"2025-04-09 01:00:00,1,2025-04-09,""ANECO"",""FTIR.3"",742.706257444444,498.629235222222,494.887297722222,22.1476628579779,0.00613153694851413,0,0.15345768085161,0.10110942722157,0.120238729129526,NA,NA,NA,55,545.1818182,119.5510204,30.91034483,6.3125"
"2025-04-09 02:00:00,2,2025-04-09,""ANECO"",""FTIR.3"",778.918241,495.822763941176,497.143774111111,25.0006590354062,0,0,0.224282087768423,0.112466545406117,0.116811620661724,NA,NA,NA,56.25,545.1818182,119.5510204,30.91034483,5.664166667"
"2025-04-09 03:00:00,3,2025-04-09,""ANECO"",""FTIR.3"",731.7778275,497.638823611111,499.027049944444,21.1362387107208,0,0.0558778612245428,0.15645550104656,0.0756231731384322,0.0924821239072715,NA,NA,NA,56.75,545.1818182,119.5510204,30.91034483,4.918333333"
"2025-04-09 04:00:00,4,2025-04-09,""ANECO"",""FTIR.3"",629.755636805556,496.593146222222,503.516833944444,8.38887050245023,0,0,0.19182206390277,0.113522503985124,0.139292332971276,NA,NA,NA,55.5,545.1818182,119.5510204,30.91034483,5.118333333"
"2025-04-09 05:00:00,5,2025-04-09,""ANECO"",""FTIR.3"",711.081284694444,496.588944611111,503.313883833333,19.0480010710731,0,0,0.164728932980011,0.113354760075749,0.0603575947158446,NA,NA,NA,50.25,545.1818182,119.5510204,30.91034483,5.488333333"
"2025-04-09 06:00:00,6,2025-04-09,""ANECO"",""FTIR.3"",683.353540388889,496.315566117647,508.972730166667,17.3007933657255,0,0.00795310951558603,0.167382336946663,0.131762217081914,0.112801757147876,NA,NA,NA,52.75,545.1818182,119.5510204,30.91034483,6.308333333"
"2025-04-09 07:00:00,7,2025-04-09,""ANECO"",""FTIR.3"",653.807247777778,497.495380833333,503.899007277778,14.5235308198219,0,0,0.13906481076605,0.100768517363672,0.120841207382952,NA,NA,NA,49.5,545.1818182,119.5510204,30.91034483,10.42166667"
"2025-04-09 08:00:00,8,2025-04-09,""ANECO"",""FTIR.3"",693.22146075,501.978310166667,516.004896388889,18.5182657003528,0,0.0318813025391209,0.166248238153381,0.102525092606479,0.0845789251217459,NA,NA,NA,46.5,545.1818182,119.5510204,30.91034483,17.73166667"
"2025-04-09 09:00:00,9,2025-04-09,""ANECO"",""FTIR.3"",615.882575666667,494.877052875,502.569750473684,11.0415987765328,0,0,0.172607521194265,0.0731728299412434,0.127161567473684,NA,NA,NA,47,545.1818182,119.5510204,30.91034483,18.70583333"
"2025-04-09 10:00:00,10,2025-04-09,""ANECO"",""FTIR.3"",599.001846861111,490.966096666667,503.195180444444,3.40979733461661,0,0,0.241195151143423,0.166618789680123,0.0887241791267371,NA,NA,NA,44.5,545.1818182,119.5510204,30.91034483,18.5175"
"2025-04-09 11:00:00,11,2025-04-09,""ANECO"",""FTIR.3"",571.81214325,492.385965444444,495.883117529412,4.9273203158737,0,0,0.203026330070097,0.092043674645185,0.214023557801147,NA,NA,NA,47.25,545.1818182,119.5510204,30.91034483,17.63833333"
"2025-04-09 12:00:00,12,2025-04-09,""ANECO"",""FTIR.3"",576.059017027778,492.562740777778,498.493821888889,5.91964357237497,0,0,0.287422233270772,0.121881470702975,0.247435601509297,NA,NA,NA,48.75,545.1818182,119.5510204,30.91034483,17.0975"
"2025-04-09 13:00:00,13,2025-04-09,""ANECO"",""FTIR.3"",574.356542388889,493.596321111111,497.804369111111,6.02211960737381,0,0.0633684181167914,0.228078262106821,0.124745266110051,0.125453484950431,NA,NA,NA,46.75,545.1818182,119.5510204,30.91034483,15.97083333"
"2025-04-09 14:00:00,14,2025-04-09,""ANECO"",""FTIR.3"",572.20701825,491.969578444444,492.719346055556,5.55803835030068,0,0,0.285338248364308,0.0736745071174887,0.152358822505187,NA,NA,NA,42.25,545.1818182,119.5510204,30.91034483,15.15083333"
"2025-04-09 15:00:00,15,2025-04-09,""ANECO"",""FTIR.3"",587.572636166667,493.633587833333,500.510767944444,10.0400883153838,0,0.125808477092633,0.257522851847255,0.0740435999832648,0.147522439798248,NA,NA,NA,42.25,545.1818182,119.5510204,30.91034483,14.99666667"
"2025-04-09 16:00:00,16,2025-04-09,""ANECO"",""FTIR.3"",592.153756083333,491.450417222222,501.793124222222,7.51807386870371,0,0.0464937727866272,0.267272733601218,0.168626287933304,0.184609407933255,NA,NA,NA,43.5,545.1818182,119.5510204,30.91034483,13.51416667"
"2025-04-09 17:00:00,17,2025-04-09,""ANECO"",""FTIR.3"",591.701905638889,494.313345944444,501.113248666667,8.01191777760832,0,0,0.237873456700259,0.0717589824518007,0.198992030255236,NA,NA,NA,46.25,545.1818182,119.5510204,30.91034483,12.0975"
"2025-04-09 18:00:00,18,2025-04-09,""ANECO"",""FTIR.3"",609.453696861111,492.9069395,499.838757333333,13.0206689950315,0,0,0.178656542189837,0.155137647510178,0.121479873271482,NA,NA,NA,46.75,545.1818182,119.5510204,30.91034483,10.41083333"
"2025-04-09 19:00:00,19,2025-04-09,""ANECO"",""FTIR.3"",645.564366611111,493.042831333333,501.689635388889,17.4510107768151,0,0.067748710680798,0.227358852581841,0.162706752854375,0.103300017521873,NA,NA,NA,45.75,545.1818182,119.5510204,30.91034483,8.985"
"2025-04-09 20:00:00,20,2025-04-09,""ANECO"",""FTIR.3"",590.242227027778,491.927661277778,499.120147444444,3.72753036777112,0,0,0.33649193954908,0.104056424605158,0.200813932541691,NA,NA,NA,47.5,545.1818182,119.5510204,30.91034483,7.58"
"2025-04-09 21:00:00,21,2025-04-09,""ANECO"",""FTIR.3"",586.372930111111,491.823271944444,499.571085166667,1.98341101781315,0,0,0.225946668833382,0.202614939617587,0.143015800029458,NA,NA,NA,47.75,545.1818182,119.5510204,30.91034483,6.568333333"
"2025-04-09 22:00:00,22,2025-04-09,""ANECO"",""FTIR.3"",595.332811638889,488.070235777778,500.998933444444,5.00552549971561,0,0,0.238131559957942,0.133289952926992,0.228897739669603,NA,NA,NA,48.25,545.1818182,119.5510204,30.91034483,5.710833333"
"2025-04-09 23:00:00,23,2025-04-09,""ANECO"",""FTIR.3"",597.610355333333,491.601365666667,507.2605235,6.91390713047226,0,0.0634715434355258,0.246858673808965,0.162869854637649,0.194367484209924,NA,NA,NA,49.5,545.1818182,119.5510204,30.91034483,5.425"
"2025-04-10 00:00:00,0,2025-04-10,""ANECO"",""FTIR.3"",634.319371388889,496.736538944444,510.600116666667,15.3619484458106,0,0.0603258084679447,0.23362631381283,0.213545083880896,0.261582755655216,NA,NA,NA,56.6,545.1818182,119.5510204,31.315,4.9"
"2025-04-10 01:00:00,1,2025-04-10,""ANECO"",""FTIR.3"",599.80341825,494.322148166667,512.898100166667,6.2032706330831,0,0.0820600584645678,0.230006585937537,0.155722173725582,0.104546464914611,NA,NA,NA,56.75,545.1818182,119.5510204,31.315,5.066666667"
"2025-04-10 02:00:00,2,2025-04-10,""ANECO"",""FTIR.3"",600.2881455,495.957055166667,522.863870222222,6.10498093393521,0,0,0.173344310362938,0.146228626261352,0.244208784284547,NA,NA,NA,56.75,545.1818182,119.5510204,31.315,5.486666667"
"2025-04-10 03:00:00,3,2025-04-10,""ANECO"",""FTIR.3"",595.0152675,494.398340166667,512.754647222222,6.43598330883494,0,0,0.223149137161627,0.156690691338569,0.151044098276081,NA,NA,NA,57.25,545.1818182,119.5510204,31.315,5.5825"
"2025-04-10 04:00:00,4,2025-04-10,""ANECO"",""FTIR.3"",610.246668833333,492.285543277778,508.290069888889,7.46046077693854,0,0,0.167224482007046,0.106935126950871,0.276503978527843,NA,NA,NA,51.25,545.1818182,119.5510204,31.315,5.5675"
"2025-04-10 05:00:00,5,2025-04-10,""ANECO"",""FTIR.3"",631.415717305556,492.905211055556,500.812739444444,11.1556357427993,0,0,0.237033395179071,0.158100253180662,0.141417876540712,NA,NA,NA,52.25,545.1818182,119.5510204,31.315,6.015833333"
"2025-04-10 06:00:00,6,2025-04-10,""ANECO"",""FTIR.3"",656.349259638889,494.060252666667,507.5194185,17.6013106875584,0,0,0.193163838283372,0.152088305069877,0.190956929255138,NA,NA,NA,52.25,545.1818182,119.5510204,31.315,6.741666667"
"2025-04-10 07:00:00,7,2025-04-10,""ANECO"",""FTIR.3"",646.224084611111,492.154658444444,499.0463405,15.4445423109114,0,0,0.229710569096007,0.127801622678998,0.229415167249266,NA,NA,NA,51.75,545.1818182,119.5510204,31.315,7.99"
"2025-04-10 08:00:00,8,2025-04-10,""ANECO"",""FTIR.3"",609.887030055556,492.066916,505.293452222222,9.79339712174548,0,0,0.221521781612498,0.155932806251657,0.209708766688784,NA,NA,NA,52.75,545.1818182,119.5510204,31.315,8.808333333"
"2025-04-10 09:00:00,9,2025-04-10,""ANECO"",""FTIR.3"",607.434581194444,493.262123722222,495.393498,8.71691106112219,0,0,0.210009527407785,0.18867900928807,0.151107171634958,NA,NA,NA,46.5,545.1818182,119.5510204,31.315,10.09666667"
"2025-04-10 10:00:00,10,2025-04-10,""ANECO"",""FTIR.3"",585.560505527778,492.861981823529,495.187926555556,4.9356175491635,0,0,0.215874161456988,0.198832567242444,0.21345003486881,NA,NA,NA,46,545.1818182,119.5510204,31.315,13.65166667"
"2025-04-10 11:00:00,11,2025-04-10,""ANECO"",""FTIR.3"",588.818046861111,494.180301722222,501.099716111111,2.1832465305473,0,0,0.299951016895601,0.19901867402339,0.210569959776913,NA,NA,NA,47.25,545.1818182,119.5510204,31.315,14.71083333"
"2025-04-10 12:00:00,12,2025-04-10,""ANECO"",""FTIR.3"",570.917713194444,488.340416833333,496.605152388889,1.58339198758196,0,0,0.354371546327584,0.169868298928019,0.276848348769818,NA,NA,NA,45.25,545.1818182,119.5510204,31.315,16.03083333"
"2025-04-10 13:00:00,13,2025-04-10,""ANECO"",""FTIR.3"",569.169250194444,490.178023666667,505.4640505,0.342472726644768,0,0,0.272364856771726,0.171456266008906,0.225268890753474,NA,NA,NA,49.75,545.1818182,119.5510204,31.315,16.76166667"
"2025-04-10 14:00:00,14,2025-04-10,""ANECO"",""FTIR.3"",579.220431777778,489.995139470588,502.902019111111,2.46423121987529,0,0,0.332540527188369,0.206074565813582,0.144445365288021,NA,NA,NA,47,545.1818182,119.5510204,31.315,15.39166667"
"2025-04-10 15:00:00,15,2025-04-10,""ANECO"",""FTIR.3"",560.880453833333,489.864149722222,499.697117444444,1.11895560500948,0,0,0.281686110715502,0.160439720459385,0.21271863415184,NA,NA,NA,49.5,545.1818182,119.5510204,31.315,16.50583333"
"2025-04-10 16:00:00,16,2025-04-10,""ANECO"",""FTIR.3"",565.622675444444,486.371625333333,500.670596111111,2.19084872938126,0,0,0.302621043077584,0.123483010165982,0.252045249158397,NA,NA,NA,48.5,545.1818182,119.5510204,31.315,15.40583333"
